source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[age]	characteristics[sex]	characteristics[individual]	characteristics[developmental stage]	characteristics[material type]	characteristics[biological replicate]	characteristics[immunopeptidome enrichment method]	characteristics[mhc protein complex]	characteristics[mhc typing]	characteristics[antibody enrichment]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms min mz]	comment[ms max mz]	comment[ms min charge]	comment[ms max charge]	comment[ms2 mass analyzer]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[archive file]	comment[archive member]	comment[annotation provenance]	factor value[source name]
Lily	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	Lily	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*501:01;DLA-88*501:02;DLA-88*004:02	H58A (anti-MHC class I)	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn22	proteomic profiling by mass spectrometry	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn22.wiff	1	NT=TripleTOF 5600;AC=MS:1000932	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	22	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	30 ppm	0.02 Da	300m/z	1250m/z	2	5	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	22-1104-LilyCanineTumor-H58A-10-12-22-HY.zip	22-1104-Lily Canine Tumor-H58A-10-12-22-HY/22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn22.wiff	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Lily
Lily	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	Lily	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*501:01;DLA-88*501:02;DLA-88*004:02	H58A (anti-MHC class I)	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn23	proteomic profiling by mass spectrometry	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn23.wiff	1	NT=TripleTOF 5600;AC=MS:1000932	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	23	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	30 ppm	0.02 Da	300m/z	1250m/z	2	5	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	22-1104-LilyCanineTumor-H58A-10-12-22-HY.zip	22-1104-Lily Canine Tumor-H58A-10-12-22-HY/22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn23.wiff	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Lily
Lily	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	Lily	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*501:01;DLA-88*501:02;DLA-88*004:02	H58A (anti-MHC class I)	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn24	proteomic profiling by mass spectrometry	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn24.wiff	1	NT=TripleTOF 5600;AC=MS:1000932	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	24	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	30 ppm	0.02 Da	300m/z	1250m/z	2	5	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	22-1104-LilyCanineTumor-H58A-10-12-22-HY.zip	22-1104-Lily Canine Tumor-H58A-10-12-22-HY/22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn24.wiff	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Lily
Lily	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	Lily	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*501:01;DLA-88*501:02;DLA-88*004:02	H58A (anti-MHC class I)	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn25	proteomic profiling by mass spectrometry	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn25.wiff	1	NT=TripleTOF 5600;AC=MS:1000932	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	25	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	30 ppm	0.02 Da	300m/z	1250m/z	2	5	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	22-1104-LilyCanineTumor-H58A-10-12-22-HY.zip	22-1104-Lily Canine Tumor-H58A-10-12-22-HY/22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn25.wiff	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Lily
Lily	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	Lily	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*501:01;DLA-88*501:02;DLA-88*004:02	H58A (anti-MHC class I)	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn26	proteomic profiling by mass spectrometry	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn26.wiff	1	NT=TripleTOF 5600;AC=MS:1000932	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	26	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	30 ppm	0.02 Da	300m/z	1250m/z	2	5	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	22-1104-LilyCanineTumor-H58A-10-12-22-HY.zip	22-1104-Lily Canine Tumor-H58A-10-12-22-HY/22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn26.wiff	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Lily
Lily	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	Lily	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*501:01;DLA-88*501:02;DLA-88*004:02	H58A (anti-MHC class I)	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn27	proteomic profiling by mass spectrometry	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn27.wiff	1	NT=TripleTOF 5600;AC=MS:1000932	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	27	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	30 ppm	0.02 Da	300m/z	1250m/z	2	5	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	22-1104-LilyCanineTumor-H58A-10-12-22-HY.zip	22-1104-Lily Canine Tumor-H58A-10-12-22-HY/22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn27.wiff	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Lily
Lily	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	Lily	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*501:01;DLA-88*501:02;DLA-88*004:02	H58A (anti-MHC class I)	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn28	proteomic profiling by mass spectrometry	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn28.wiff	1	NT=TripleTOF 5600;AC=MS:1000932	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	28	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	30 ppm	0.02 Da	300m/z	1250m/z	2	5	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	22-1104-LilyCanineTumor-H58A-10-12-22-HY.zip	22-1104-Lily Canine Tumor-H58A-10-12-22-HY/22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn28.wiff	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Lily
Lily	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	Lily	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*501:01;DLA-88*501:02;DLA-88*004:02	H58A (anti-MHC class I)	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn29	proteomic profiling by mass spectrometry	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn29.wiff	1	NT=TripleTOF 5600;AC=MS:1000932	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	29	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	30 ppm	0.02 Da	300m/z	1250m/z	2	5	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	22-1104-LilyCanineTumor-H58A-10-12-22-HY.zip	22-1104-Lily Canine Tumor-H58A-10-12-22-HY/22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn29.wiff	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Lily
Lily	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	Lily	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*501:01;DLA-88*501:02;DLA-88*004:02	H58A (anti-MHC class I)	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn30	proteomic profiling by mass spectrometry	22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn30.wiff	1	NT=TripleTOF 5600;AC=MS:1000932	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	30	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	30 ppm	0.02 Da	300m/z	1250m/z	2	5	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	22-1104-LilyCanineTumor-H58A-10-12-22-HY.zip	22-1104-Lily Canine Tumor-H58A-10-12-22-HY/22-1104-Lily Canine Tumor-H58A-10-12-22-HY-Fxn30.wiff	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Lily
Bogey	Canis lupus familiaris	mouth mucosa	canine oral melanoma	not applicable	10Y	male	Bogey	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*003:02;DLA-88*006:01;DLA-88*017:01	BB7.6 (anti-MHC class I)	20250123-BogeyTumor-BB76-018825-Fxn11	proteomic profiling by mass spectrometry	20250123-BogeyTumor-BB76-018825-Fxn11.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	11	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250123-BogeyTumor-BB76-010825.zip	20250123-BogeyTumor-BB76-010825/20250123-BogeyTumor-BB76-018825-Fxn11.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Bogey
Bogey	Canis lupus familiaris	mouth mucosa	canine oral melanoma	not applicable	10Y	male	Bogey	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*003:02;DLA-88*006:01;DLA-88*017:01	BB7.6 (anti-MHC class I)	20250123-BogeyTumor-BB76-018825-Fxn12	proteomic profiling by mass spectrometry	20250123-BogeyTumor-BB76-018825-Fxn12.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	12	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250123-BogeyTumor-BB76-010825.zip	20250123-BogeyTumor-BB76-010825/20250123-BogeyTumor-BB76-018825-Fxn12.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Bogey
Bogey	Canis lupus familiaris	mouth mucosa	canine oral melanoma	not applicable	10Y	male	Bogey	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*003:02;DLA-88*006:01;DLA-88*017:01	BB7.6 (anti-MHC class I)	20250123-BogeyTumor-BB76-018825-Fxn13	proteomic profiling by mass spectrometry	20250123-BogeyTumor-BB76-018825-Fxn13.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	13	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250123-BogeyTumor-BB76-010825.zip	20250123-BogeyTumor-BB76-010825/20250123-BogeyTumor-BB76-018825-Fxn13.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	Bogey
